time_step,actuator_comp_ratio,actuator_valve_cmd
35991,2,1
35992,2,1
35993,2,1
35994,2,1
35995,2,1
35996,2,1
35997,2,1
35998,2,1
35999,2,1
36000,2,1
36001,2,1
36002,2,1
36003,2,1
36004,2,1
36005,2,1
36006,2,1
36007,2,1
36008,2,1
36009,2,1
36010,2,1
36011,2,1
36012,2,1
36013,2,1
36014,2,1
36015,2,1
36016,2,1
36017,2,1
36018,2,1
36019,2,1
36020,2,1
36021,2,1
36022,2,1
36023,2,1
36024,2,1
36025,2,1
36026,2,1
36027,2,1
36028,2,1
36029,2,1
36030,2,1
36031,2,1
36032,2,1
36033,2,1
36034,2,1
36035,2,1
36036,2,1
36037,2,1
36038,2,1
36039,2,1
36040,2,1
36041,2,1
36042,2,1
36043,2,1
36044,2,1
36045,2,1
36046,2,1
36047,2,1
36048,2,1
36049,2,1
36050,2,1
36051,2,1
36052,2,1
36053,2,1
36054,2,1
36055,2,1
36056,2,1
36057,2,1
36058,2,1
36059,2,1
36060,2,1
36061,2,1
36062,2,1
36063,2,1
36064,2,1
36065,2,1
36066,2,1
36067,2,1
36068,2,1
36069,2,1
36070,2,1
36071,2,1
36072,2,1
36073,2,1
36074,2,1
36075,2,1
36076,2,1
36077,2,1
36078,2,1
36079,2,1
36080,2,1
36081,2,1
36082,2,1
36083,2,1
36084,2,1
36085,2,1
36086,2,1
36087,2,1
36088,2,1
36089,2,1
36090,2,1
36091,2,1
36092,2,1
36093,2,1
36094,2,1
36095,2,1
36096,2,1
36097,2,1
36098,2,1
36099,2,1
36100,2,1
36101,2,1
36102,2,1
36103,2,1
36104,2,1
36105,2,1
36106,2,1
36107,2,1
36108,2,1
36109,2,1
36110,2,1
36111,2,1
36112,2,1
36113,2,1
36114,2,1
36115,2,1
36116,2,1
36117,2,1
36118,2,1
36119,2,1
36120,2,1
36121,2,1
36122,2,1
36123,2,1
36124,2,1
36125,2,1
36126,2,1
36127,2,1
36128,2,1
36129,2,1
36130,2,1
36131,2,1
36132,2,1
36133,2,1
36134,2,1
36135,2,1
36136,2,1
36137,2,1
36138,2,1
36139,2,1
36140,2,1
36141,2,1
36142,2,1
36143,2,1
36144,2,1
36145,2,1
36146,2,1
36147,2,1
36148,2,1
36149,2,1
36150,2,1
36151,2,1
36152,2,1
36153,2,1
36154,2,1
36155,2,1
36156,2,1
36157,2,1
36158,2,1
36159,2,1
36160,2,1
36161,2,1
36162,2,1
36163,2,1
36164,2,1
36165,2,1
36166,2,1
36167,2,1
36168,2,1
36169,2,1
36170,2,1
36171,2,1
36172,2,1
36173,2,1
36174,2,1
36175,2,1
36176,2,1
36177,2,1
36178,2,1
36179,2,1
36180,2,1
36181,2,1
36182,2,1
36183,2,1
36184,2,1
36185,2,1
36186,2,1
36187,2,1
36188,2,1
36189,2,1
36190,2,1
36191,2,1
36192,2,1
36193,2,1
36194,2,1
36195,2,1
36196,2,1
36197,2,1
36198,2,1
36199,2,1
36200,2,1
36201,2,1
36202,2,1
36203,2,1
36204,2,1
36205,2,1
36206,2,1
36207,2,1
36208,2,1
36209,2,1
36210,2,1
36211,2,1
36212,2,1
36213,2,1
36214,2,1
36215,2,1
36216,2,1
36217,2,1
36218,2,1
36219,2,1
36220,2,1
36221,2,1
36222,2,1
36223,2,1
36224,2,1
36225,2,1
36226,2,1
36227,2,1
36228,2,1
36229,2,1
36230,2,1
36231,2,1
36232,2,1
36233,2,1
36234,2,1
36235,2,1
36236,2,1
36237,2,1
36238,2,1
36239,2,1
36240,2,1
36241,2,1
36242,2,1
36243,2,1
36244,2,1
36245,2,1
36246,2,1
36247,2,1
36248,2,1
36249,2,1
36250,2,1
36251,2,1
36252,2,1
36253,2,1
36254,2,1
36255,2,1
36256,2,1
36257,2,1
36258,2,1
36259,2,1
36260,2,1
36261,2,1
36262,2,1
36263,2,1
36264,2,1
36265,2,1
36266,2,1
36267,2,1
36268,2,1
36269,2,1
36270,2,1
36271,2,1
36272,2,1
36273,2,1
36274,2,1
36275,2,1
36276,2,1
36277,2,1
36278,2,1
36279,2,1
36280,2,1
36281,2,1
36282,2,1
36283,2,1
36284,2,1
36285,2,1
36286,2,1
36287,2,1
36288,2,1
36289,2,1
36290,2,1
36291,2,1
36292,2,1
36293,2,1
36294,2,1
36295,2,1
36296,2,1
36297,2,1
36298,2,1
36299,2,1
36300,2,1
36301,2,1
36302,2,1
36303,2,1
36304,2,1
36305,2,1
36306,2,1
36307,2,1
36308,2,1
36309,2,1
36310,2,1
36311,2,1
36312,2,1
36313,2,1
36314,2,1
36315,2,1
36316,2,1
36317,2,1
36318,2,1
36319,2,1
36320,2,1
36321,2,1
36322,2,1
36323,2,1
36324,2,1
36325,2,1
36326,2,1
36327,2,1
36328,2,1
36329,2,1
36330,2,1
36331,2,1
36332,2,1
36333,2,1
36334,2,1
36335,2,1
36336,2,1
36337,2,1
36338,2,1
36339,2,1
36340,2,1
36341,2,1
36342,2,1
36343,2,1
36344,2,1
36345,2,1
36346,2,1
36347,2,1
36348,2,1
36349,2,1
36350,2,1
36351,2,1
36352,2,1
36353,2,1
36354,2,1
36355,2,1
36356,2,1
36357,2,1
36358,2,1
36359,2,1
36360,2,1
36361,2,1
36362,2,1
36363,2,1
36364,2,1
36365,2,1
36366,2,1
36367,2,1
36368,2,1
36369,2,1
36370,2,1
36371,2,1
36372,2,1
36373,2,1
36374,2,1
36375,2,1
36376,2,1
36377,2,1
36378,2,1
36379,2,1
36380,2,1
36381,2,1
36382,2,1
36383,2,1
36384,2,1
36385,2,1
36386,2,1
36387,2,1
36388,2,1
36389,2,1
36390,2,1
36391,2,1
36392,2,1
36393,2,1
36394,2,1
36395,2,1
36396,2,1
36397,2,1
36398,2,1
36399,2,1
36400,2,1
36401,2,1
36402,2,1
36403,2,1
36404,2,1
36405,2,1
36406,2,1
36407,2,1
36408,2,1
36409,2,1
36410,2,1
36411,2,1
36412,2,1
36413,2,1
36414,2,1
36415,2,1
36416,2,1
36417,2,1
36418,2,1
36419,2,1
36420,2,1
36421,2,1
36422,2,1
36423,2,1
36424,2,1
36425,2,1
36426,2,1
36427,2,1
36428,2,1
36429,2,1
36430,2,1
36431,2,1
36432,2,1
36433,2,1
36434,2,1
36435,2,1
36436,2,1
36437,2,1
36438,2,1
36439,2,1
36440,2,1
36441,2,1
36442,2,1
36443,2,1
36444,2,1
36445,2,1
36446,2,1
36447,2,1
36448,2,1
36449,2,1
36450,2,1
36451,2,1
36452,2,1
36453,2,1
36454,2,1
36455,2,1
36456,2,1
36457,2,1
36458,2,1
36459,2,1
36460,2,1
36461,2,1
36462,2,1
36463,2,1
36464,2,1
36465,2,1
36466,2,1
36467,2,1
36468,2,1
36469,2,1
36470,2,1
36471,2,1
36472,2,1
36473,2,1
36474,2,1
36475,2,1
36476,2,1
36477,2,1
36478,2,1
36479,2,1
36480,2,1
36481,2,1
36482,2,1
36483,2,1
36484,2,1
36485,2,1
36486,2,1
36487,2,1
36488,2,1
36489,2,1
36490,2,1
36491,2,1
36492,2,1
36493,2,1
36494,2,1
36495,2,1
36496,2,1
36497,2,1
36498,2,1
36499,2,1
36500,2,1
36501,2,1
36502,2,1
36503,2,1
36504,2,1
36505,2,1
36506,2,1
36507,2,1
36508,2,1
36509,2,1
36510,2,1
36511,2,1
36512,2,1
36513,2,1
36514,2,1
36515,2,1
36516,2,1
36517,2,1
36518,2,1
36519,2,1
36520,2,1
36521,2,1
36522,2,1
36523,2,1
36524,2,1
36525,2,1
36526,2,1
36527,2,1
36528,2,1
36529,2,1
36530,2,1
36531,2,1
36532,2,1
36533,2,1
36534,2,1
36535,2,1
36536,2,1
36537,2,1
36538,2,1
36539,2,1
36540,2,1
36541,2,1
36542,2,1
36543,2,1
36544,2,1
36545,2,1
36546,2,1
36547,2,1
36548,2,1
36549,2,1
36550,2,1
36551,2,1
36552,2,1
36553,2,1
36554,2,1
36555,2,1
36556,2,1
36557,2,1
36558,2,1
36559,2,1
36560,2,1
36561,2,1
36562,2,1
36563,2,1
36564,2,1
36565,2,1
36566,2,1
36567,2,1
36568,2,1
36569,2,1
36570,2,1
36571,2,1
36572,2,1
36573,2,1
36574,2,1
36575,2,1
36576,2,1
36577,2,1
36578,2,1
36579,2,1
36580,2,1
36581,2,1
36582,2,1
36583,2,1
36584,2,1
36585,2,1
36586,2,1
36587,2,1
36588,2,1
36589,2,1
36590,2,1
36591,2,1
36592,2,1
36593,2,1
36594,2,1
36595,2,1
36596,2,1
36597,2,1
36598,2,1
36599,2,1
36600,2,1
36601,2,1
36602,2,1
36603,2,1
36604,2,1
36605,2,1
36606,2,1
36607,2,1
36608,2,1
36609,2,1
36610,2,1
36611,2,1
36612,2,1
36613,2,1
36614,2,1
36615,2,1
36616,2,1
36617,2,1
36618,2,1
36619,2,1
36620,2,1
36621,2,1
36622,2,1
36623,2,1
36624,2,1
36625,2,1
36626,2,1
36627,2,1
36628,2,1
36629,2,1
36630,2,1
36631,2,1
36632,2,1
36633,2,1
36634,2,1
36635,2,1
36636,2,1
36637,2,1
36638,2,1
36639,2,1
36640,2,1
36641,2,1
36642,2,1
36643,2,1
36644,2,1
36645,2,1
36646,2,1
36647,2,1
36648,2,1
36649,2,1
36650,2,1
36651,2,1
36652,2,1
36653,2,1
36654,2,1
36655,2,1
36656,2,1
36657,2,1
36658,2,1
36659,2,1
36660,2,1
36661,2,1
36662,2,1
36663,2,1
36664,2,1
36665,2,1
36666,2,1
36667,2,1
36668,2,1
36669,2,1
36670,2,1
36671,2,1
36672,2,1
36673,2,1
36674,2,1
36675,2,1
36676,2,1
36677,2,1
36678,2,1
36679,2,1
36680,2,1
36681,2,1
36682,2,1
36683,2,1
36684,2,1
36685,2,1
36686,2,1
36687,2,1
36688,2,1
36689,2,1
36690,2,1
36691,2,1
36692,2,1
36693,2,1
36694,2,1
36695,2,1
36696,2,1
36697,2,1
36698,2,1
36699,2,1
36700,2,1
36701,2,1
36702,2,1
36703,2,1
36704,2,1
36705,2,1
36706,2,1
36707,2,1
36708,2,1
36709,2,1
36710,2,1
36711,2,1
36712,2,1
36713,2,1
36714,2,1
36715,2,1
36716,2,1
36717,2,1
36718,2,1
36719,2,1
36720,2,1
36721,2,1
36722,2,1
36723,2,1
36724,2,1
36725,2,1
36726,2,1
36727,2,1
36728,2,1
36729,2,1
36730,2,1
36731,2,1
36732,2,1
36733,2,1
36734,2,1
36735,2,1
36736,2,1
36737,2,1
36738,2,1
36739,2,1
36740,2,1
36741,2,1
36742,2,1
36743,2,1
36744,2,1
36745,2,1
36746,2,1
36747,2,1
36748,2,1
36749,2,1
36750,2,1
36751,2,1
36752,2,1
36753,2,1
36754,2,1
36755,2,1
36756,2,1
36757,2,1
36758,2,1
36759,2,1
36760,2,1
36761,2,1
36762,2,1
36763,2,1
36764,2,1
36765,2,1
36766,2,1
36767,2,1
36768,2,1
36769,2,1
36770,2,1
36771,2,1
36772,2,1
36773,2,1
36774,2,1
36775,2,1
36776,2,1
36777,2,1
36778,2,1
36779,2,1
36780,2,1
36781,2,1
36782,2,1
36783,2,1
36784,2,1
36785,2,1
36786,2,1
36787,2,1
36788,2,1
36789,2,1
36790,2,1
36791,2,1
36792,2,1
36793,2,1
36794,2,1
36795,2,1
36796,2,1
36797,2,1
36798,2,1
36799,2,1
36800,2,1
36801,2,1
36802,2,1
36803,2,1
36804,2,1
36805,2,1
36806,2,1
36807,2,1
36808,2,1
36809,2,1
36810,2,1
36811,2,1
36812,2,1
36813,2,1
36814,2,1
36815,2,1
36816,2,1
36817,2,1
36818,2,1
36819,2,1
36820,2,1
36821,2,1
36822,2,1
36823,2,1
36824,2,1
36825,2,1
36826,2,1
36827,2,1
36828,2,1
36829,2,1
36830,2,1
36831,2,1
36832,2,1
36833,2,1
36834,2,1
36835,2,1
36836,2,1
36837,2,1
36838,2,1
36839,2,1
36840,2,1
36841,2,1
36842,2,1
36843,2,1
36844,2,1
36845,2,1
36846,2,1
36847,2,1
36848,2,1
36849,2,1
36850,2,1
36851,2,1
36852,2,1
36853,2,1
36854,2,1
36855,2,1
36856,2,1
36857,2,1
36858,2,1
36859,2,1
36860,2,1
36861,2,1
36862,2,1
36863,2,1
36864,2,1
36865,2,1
36866,2,1
36867,2,1
36868,2,1
36869,2,1
36870,2,1
36871,2,1
36872,2,1
36873,2,1
36874,2,1
36875,2,1
36876,2,1
36877,2,1
36878,2,1
36879,2,1
36880,2,1
36881,2,1
36882,2,1
36883,2,1
36884,2,1
36885,2,1
36886,2,1
36887,2,1
36888,2,1
36889,2,1
36890,2,1
36891,2,1
36892,2,1
36893,2,1
36894,2,1
36895,2,1
36896,2,1
36897,2,1
36898,2,1
36899,2,1
36900,2,1
36901,2,1
36902,2,1
36903,2,1
36904,2,1
36905,2,1
36906,2,1
36907,2,1
36908,2,1
36909,2,1
36910,2,1
36911,2,1
36912,2,1
36913,2,1
36914,2,1
36915,2,1
36916,2,1
36917,2,1
36918,2,1
36919,2,1
36920,2,1
36921,2,1
36922,2,1
36923,2,1
36924,2,1
36925,2,1
36926,2,1
36927,2,1
36928,2,1
36929,2,1
36930,2,1
36931,2,1
36932,2,1
36933,2,1
36934,2,1
36935,2,1
36936,2,1
36937,2,1
36938,2,1
36939,2,1
36940,2,1
36941,2,1
36942,2,1
36943,2,1
36944,2,1
36945,2,1
36946,2,1
36947,2,1
36948,2,1
36949,2,1
36950,2,1
36951,2,1
36952,2,1
36953,2,1
36954,2,1
36955,2,1
36956,2,1
36957,2,1
36958,2,1
36959,2,1
36960,2,1
36961,2,1
36962,2,1
36963,2,1
36964,2,1
36965,2,1
36966,2,1
36967,2,1
36968,2,1
36969,2,1
36970,2,1
36971,2,1
36972,2,1
36973,2,1
36974,2,1
36975,2,1
36976,2,1
36977,2,1
36978,2,1
36979,2,1
36980,2,1
36981,2,1
36982,2,1
36983,2,1
36984,2,1
36985,2,1
36986,2,1
36987,2,1
36988,2,1
36989,2,1
36990,2,1
36991,2,1
36992,2,1
36993,2,1
36994,2,1
36995,2,1
36996,2,1
36997,2,1
36998,2,1
36999,2,1
37000,2,1
37001,2,1
37002,2,1
37003,2,1
37004,2,1
37005,2,1
37006,2,1
37007,2,1
37008,2,1
37009,2,1
37010,2,1
37011,2,1
37012,2,1
37013,2,1
37014,2,1
37015,2,1
37016,2,1
37017,2,1
37018,2,1
37019,2,1
37020,2,1
37021,2,1
37022,2,1
37023,2,1
37024,2,1
37025,2,1
37026,2,1
37027,2,1
37028,2,1
37029,2,1
37030,2,1
37031,2,1
37032,2,1
37033,2,1
37034,2,1
37035,2,1
37036,2,1
37037,2,1
37038,2,1
37039,2,1
37040,2,1
37041,2,1
37042,2,1
37043,2,1
37044,2,1
37045,2,1
37046,2,1
37047,2,1
37048,2,1
37049,2,1
37050,2,1
37051,2,1
37052,2,1
37053,2,1
37054,2,1
37055,2,1
37056,2,1
37057,2,1
37058,2,1
37059,2,1
37060,2,1
37061,2,1
37062,2,1
37063,2,1
37064,2,1
37065,2,1
37066,2,1
37067,2,1
37068,2,1
37069,2,1
37070,2,1
37071,2,1
37072,2,1
37073,2,1
37074,2,1
37075,2,1
37076,2,1
37077,2,1
37078,2,1
37079,2,1
37080,2,1
37081,2,1
37082,2,1
37083,2,1
37084,2,1
37085,2,1
37086,2,1
37087,2,1
37088,2,1
37089,2,1
37090,2,1
37091,2,1
37092,2,1
37093,2,1
37094,2,1
37095,2,1
37096,2,1
37097,2,1
37098,2,1
37099,2,1
37100,2,1
37101,2,1
37102,2,1
37103,2,1
37104,2,1
37105,2,1
37106,2,1
37107,2,1
37108,2,1
37109,2,1
37110,2,1
37111,2,1
37112,2,1
37113,2,1
37114,2,1
37115,2,1
37116,2,1
37117,2,1
37118,2,1
37119,2,1
37120,2,1
37121,2,1
37122,2,1
37123,2,1
37124,2,1
37125,2,1
37126,2,1
37127,2,1
37128,2,1
37129,2,1
37130,2,1
37131,2,1
37132,2,1
37133,2,1
37134,2,1
37135,2,1
37136,2,1
37137,2,1
37138,2,1
37139,2,1
37140,2,1
37141,2,1
37142,2,1
37143,2,1
37144,2,1
37145,2,1
37146,2,1
37147,2,1
37148,2,1
37149,2,1
37150,2,1
37151,2,1
37152,2,1
37153,2,1
37154,2,1
37155,2,1
37156,2,1
37157,2,1
37158,2,1
37159,2,1
37160,2,1
37161,2,1
37162,2,1
37163,2,1
37164,2,1
37165,2,1
37166,2,1
37167,2,1
37168,2,1
37169,2,1
37170,2,1
37171,2,1
37172,2,1
37173,2,1
37174,2,1
37175,2,1
37176,2,1
37177,2,1
37178,2,1
37179,2,1
37180,2,1
37181,2,1
37182,2,1
37183,2,1
37184,2,1
37185,2,1
37186,2,1
37187,2,1
37188,2,1
37189,2,1
37190,2,1
37191,2,1
37192,2,1
37193,2,1
37194,2,1
37195,2,1
37196,2,1
37197,2,1
37198,2,1
37199,2,1
37200,2,1
37201,2,1
37202,2,1
37203,2,1
37204,2,1
37205,2,1
37206,2,1
37207,2,1
37208,2,1
37209,2,1
37210,2,1
37211,2,1
37212,2,1
37213,2,1
37214,2,1
37215,2,1
37216,2,1
37217,2,1
37218,2,1
37219,2,1
37220,2,1
37221,2,1
37222,2,1
37223,2,1
37224,2,1
37225,2,1
37226,2,1
37227,2,1
37228,2,1
37229,2,1
37230,2,1
37231,2,1
37232,2,1
37233,2,1
37234,2,1
37235,2,1
37236,2,1
37237,2,1
37238,2,1
37239,2,1
37240,2,1
37241,2,1
37242,2,1
37243,2,1
37244,2,1
37245,2,1
37246,2,1
37247,2,1
37248,2,1
37249,2,1
37250,2,1
37251,2,1
37252,2,1
37253,2,1
37254,2,1
37255,2,1
37256,2,1
37257,2,1
37258,2,1
37259,2,1
37260,2,1
37261,2,1
37262,2,1
37263,2,1
37264,2,1
37265,2,1
37266,2,1
37267,2,1
37268,2,1
37269,2,1
37270,2,1
37271,2,1
37272,2,1
37273,2,1
37274,2,1
37275,2,1
37276,2,1
37277,2,1
37278,2,1
37279,2,1
37280,2,1
37281,2,1
37282,2,1
37283,2,1
37284,2,1
37285,2,1
37286,2,1
37287,2,1
37288,2,1
37289,2,1
37290,2,1
37291,2,1
37292,2,1
37293,2,1
37294,2,1
37295,2,1
37296,2,1
37297,2,1
37298,2,1
37299,2,1
37300,2,1
37301,2,1
37302,2,1
37303,2,1
37304,2,1
37305,2,1
37306,2,1
37307,2,1
37308,2,1
37309,2,1
37310,2,1
37311,2,1
37312,2,1
37313,2,1
37314,2,1
37315,2,1
37316,2,1
37317,2,1
37318,2,1
37319,2,1
37320,2,1
37321,2,1
37322,2,1
37323,2,1
37324,2,1
37325,2,1
37326,2,1
37327,2,1
37328,2,1
37329,2,1
37330,2,1
37331,2,1
37332,2,1
37333,2,1
37334,2,1
37335,2,1
37336,2,1
37337,2,1
37338,2,1
37339,2,1
37340,2,1
37341,2,1
37342,2,1
37343,2,1
37344,2,1
37345,2,1
37346,2,1
37347,2,1
37348,2,1
37349,2,1
37350,2,1
37351,2,1
37352,2,1
37353,2,1
37354,2,1
37355,2,1
37356,2,1
37357,2,1
37358,2,1
37359,2,1
37360,2,1
37361,2,1
37362,2,1
37363,2,1
37364,2,1
37365,2,1
37366,2,1
37367,2,1
37368,2,1
37369,2,1
37370,2,1
37371,2,1
37372,2,1
37373,2,1
37374,2,1
37375,2,1
37376,2,1
37377,2,1
37378,2,1
37379,2,1
37380,2,1
37381,2,1
37382,2,1
37383,2,1
37384,2,1
37385,2,1
37386,2,1
37387,2,1
37388,2,1
37389,2,1
37390,2,1
37391,2,1
37392,2,1
37393,2,1
37394,2,1
37395,2,1
37396,2,1
37397,2,1
37398,2,1
37399,2,1
37400,2,1
37401,2,1
37402,2,1
37403,2,1
37404,2,1
37405,2,1
37406,2,1
37407,2,1
37408,2,1
37409,2,1
37410,2,1
37411,2,1
37412,2,1
37413,2,1
37414,2,1
37415,2,1
37416,2,1
37417,2,1
37418,2,1
37419,2,1
37420,2,1
37421,2,1
37422,2,1
37423,2,1
37424,2,1
37425,2,1
37426,2,1
37427,2,1
37428,2,1
37429,2,1
37430,2,1
37431,2,1
37432,2,1
37433,2,1
37434,2,1
37435,2,1
37436,2,1
37437,2,1
37438,2,1
37439,2,1
37440,2,1
37441,2,1
37442,2,1
37443,2,1
37444,2,1
37445,2,1
37446,2,1
37447,2,1
37448,2,1
37449,2,1
37450,2,1
37451,2,1
37452,2,1
37453,2,1
37454,2,1
37455,2,1
37456,2,1
37457,2,1
37458,2,1
37459,2,1
37460,2,1
37461,2,1
37462,2,1
37463,2,1
37464,2,1
37465,2,1
37466,2,1
37467,2,1
37468,2,1
37469,2,1
37470,2,1
37471,2,1
37472,2,1
37473,2,1
37474,2,1
37475,2,1
37476,2,1
37477,2,1
37478,2,1
37479,2,1
37480,2,1
37481,2,1
37482,2,1
37483,2,1
37484,2,1
37485,2,1
37486,2,1
37487,2,1
37488,2,1
37489,2,1
37490,2,1
37491,2,1
37492,2,1
37493,2,1
37494,2,1
37495,2,1
37496,2,1
37497,2,1
37498,2,1
37499,2,1
37500,2,1
37501,2,1
37502,2,1
37503,2,1
37504,2,1
37505,2,1
37506,2,1
37507,2,1
37508,2,1
37509,2,1
37510,2,1
37511,2,1
37512,2,1
37513,2,1
37514,2,1
37515,2,1
37516,2,1
37517,2,1
37518,2,1
37519,2,1
37520,2,1
37521,2,1
37522,2,1
37523,2,1
37524,2,1
37525,2,1
37526,2,1
37527,2,1
37528,2,1
37529,2,1
37530,2,1
37531,2,1
37532,2,1
37533,2,1
37534,2,1
37535,2,1
37536,2,1
37537,2,1
37538,2,1
37539,2,1
37540,2,1
37541,2,1
37542,2,1
37543,2,1
37544,2,1
37545,2,1
37546,2,1
37547,2,1
37548,2,1
37549,2,1
37550,2,1
37551,2,1
37552,2,1
37553,2,1
37554,2,1
37555,2,1
37556,2,1
37557,2,1
37558,2,1
37559,2,1
37560,2,1
37561,2,1
37562,2,1
37563,2,1
37564,2,1
37565,2,1
37566,2,1
37567,2,1
37568,2,1
37569,2,1
37570,2,1
37571,2,1
37572,2,1
37573,2,1
37574,2,1
37575,2,1
37576,2,1
37577,2,1
37578,2,1
37579,2,1
37580,2,1
37581,2,1
37582,2,1
37583,2,1
37584,2,1
37585,2,1
37586,2,1
37587,2,1
37588,2,1
37589,2,1
37590,2,1
37591,2,1
37592,2,1
37593,2,1
37594,2,1
37595,2,1
37596,2,1
37597,2,1
37598,2,1
37599,2,1
37600,2,1
37601,2,1
37602,2,1
37603,2,1
37604,2,1
37605,2,1
37606,2,1
37607,2,1
37608,2,1
37609,2,1
37610,2,1
37611,2,1
37612,2,1
37613,2,1
37614,2,1
37615,2,1
37616,2,1
37617,2,1
37618,2,1
37619,2,1
37620,2,1
37621,2,1
37622,2,1
37623,2,1
37624,2,1
37625,2,1
37626,2,1
37627,2,1
37628,2,1
37629,2,1
37630,2,1
37631,2,1
37632,2,1
37633,2,1
37634,2,1
37635,2,1
37636,2,1
37637,2,1
37638,2,1
37639,2,1
37640,2,1
37641,2,1
37642,2,1
37643,2,1
37644,2,1
37645,2,1
37646,2,1
37647,2,1
37648,2,1
37649,2,1
37650,2,1
37651,2,1
37652,2,1
37653,2,1
37654,2,1
37655,2,1
37656,2,1
37657,2,1
37658,2,1
37659,2,1
37660,2,1
37661,2,1
37662,2,1
37663,2,1
37664,2,1
37665,2,1
37666,2,1
37667,2,1
37668,2,1
37669,2,1
37670,2,1
37671,2,1
37672,2,1
37673,2,1
37674,2,1
37675,2,1
37676,2,1
37677,2,1
37678,2,1
37679,2,1
37680,2,1
37681,2,1
37682,2,1
37683,2,1
37684,2,1
37685,2,1
37686,2,1
37687,2,1
37688,2,1
37689,2,1
37690,2,1
37691,2,1
37692,2,1
37693,2,1
37694,2,1
37695,2,1
37696,2,1
37697,2,1
37698,2,1
37699,2,1
37700,2,1
37701,2,1
37702,2,1
37703,2,1
37704,2,1
37705,2,1
37706,2,1
37707,2,1
37708,2,1
37709,2,1
37710,2,1
37711,2,1
37712,2,1
37713,2,1
37714,2,1
37715,2,1
37716,2,1
37717,2,1
37718,2,1
37719,2,1
37720,2,1
37721,2,1
37722,2,1
37723,2,1
37724,2,1
37725,2,1
37726,2,1
37727,2,1
37728,2,1
37729,2,1
37730,2,1
37731,2,1
37732,2,1
37733,2,1
37734,2,1
37735,2,1
37736,2,1
37737,2,1
37738,2,1
37739,2,1
37740,2,1
37741,2,1
37742,2,1
37743,2,1
37744,2,1
37745,2,1
37746,2,1
37747,2,1
37748,2,1
37749,2,1
37750,2,1
37751,2,1
37752,2,1
37753,2,1
37754,2,1
37755,2,1
37756,2,1
37757,2,1
37758,2,1
37759,2,1
37760,2,1
37761,2,1
37762,2,1
37763,2,1
37764,2,1
37765,2,1
37766,2,1
37767,2,1
37768,2,1
37769,2,1
37770,2,1
37771,2,1
37772,2,1
37773,2,1
37774,2,1
37775,2,1
37776,2,1
37777,2,1
37778,2,1
37779,2,1
37780,2,1
37781,2,1
37782,2,1
37783,2,1
37784,2,1
37785,2,1
37786,2,1
37787,2,1
37788,2,1
37789,2,1
37790,2,1
37791,2,1
37792,2,1
37793,2,1
37794,2,1
37795,2,1
37796,2,1
37797,2,1
37798,2,1
37799,2,1
37800,2,1
37801,2,1
37802,2,1
37803,2,1
37804,2,1
37805,2,1
37806,2,1
37807,2,1
37808,2,1
37809,2,1
37810,2,1
37811,2,1
37812,2,1
37813,2,1
37814,2,1
37815,2,1
37816,2,1
37817,2,1
37818,2,1
37819,2,1
37820,2,1
37821,2,1
37822,2,1
37823,2,1
37824,2,1
37825,2,1
37826,2,1
37827,2,1
37828,2,1
37829,2,1
37830,2,1
37831,2,1
37832,2,1
37833,2,1
37834,2,1
37835,2,1
37836,2,1
37837,2,1
37838,2,1
37839,2,1
37840,2,1
37841,2,1
37842,2,1
37843,2,1
37844,2,1
37845,2,1
37846,2,1
37847,2,1
37848,2,1
37849,2,1
37850,2,1
37851,2,1
37852,2,1
37853,2,1
37854,2,1
37855,2,1
37856,2,1
37857,2,1
37858,2,1
37859,2,1
37860,2,1
37861,2,1
37862,2,1
37863,2,1
37864,2,1
37865,2,1
37866,2,1
37867,2,1
37868,2,1
37869,2,1
37870,2,1
37871,2,1
37872,2,1
37873,2,1
37874,2,1
37875,2,1
37876,2,1
37877,2,1
37878,2,1
37879,2,1
37880,2,1
37881,2,1
37882,2,1
37883,2,1
37884,2,1
37885,2,1
37886,2,1
37887,2,1
37888,2,1
37889,2,1
37890,2,1
37891,2,1
37892,2,1
37893,2,1
37894,2,1
37895,2,1
37896,2,1
37897,2,1
37898,2,1
37899,2,1
37900,2,1
37901,2,1
37902,2,1
37903,2,1
37904,2,1
37905,2,1
37906,2,1
37907,2,1
37908,2,1
37909,2,1
37910,2,1
37911,2,1
37912,2,1
37913,2,1
37914,2,1
37915,2,1
37916,2,1
37917,2,1
37918,2,1
37919,2,1
37920,2,1
37921,2,1
37922,2,1
37923,2,1
37924,2,1
37925,2,1
37926,2,1
37927,2,1
37928,2,1
37929,2,1
37930,2,1
37931,2,1
37932,2,1
37933,2,1
37934,2,1
37935,2,1
37936,2,1
37937,2,1
37938,2,1
37939,2,1
37940,2,1
37941,2,1
37942,2,1
37943,2,1
37944,2,1
37945,2,1
37946,2,1
37947,2,1
37948,2,1
37949,2,1
37950,2,1
37951,2,1
37952,2,1
37953,2,1
37954,2,1
37955,2,1
37956,2,1
37957,2,1
37958,2,1
37959,2,1
37960,2,1
37961,2,1
37962,2,1
37963,2,1
37964,2,1
37965,2,1
37966,2,1
37967,2,1
37968,2,1
37969,2,1
37970,2,1
37971,2,1
37972,2,1
37973,2,1
37974,2,1
37975,2,1
37976,2,1
37977,2,1
37978,2,1
37979,2,1
37980,2,1
37981,2,1
37982,2,1
37983,2,1
37984,2,1
37985,2,1
37986,2,1
